@relation comments
@attribute projectname string
@attribute package string
@attribute top_package string
@attribute comment string
@data
'Gradle','Gradle','Gradle',"//  todo - stream serialised value to file   todo - handle hash collisions (properly, this time)   todo - don't store null links to child blocks in leaf index blocks   todo - align block boundaries   todo - thread safety control   todo - merge small values into a single data block   todo - discard when file corrupt   todo - include data directly in index entry when serializer can guarantee small fixed sized data   todo - free list leaks disk space   todo - merge adjacent free blocks   todo - use more efficient lookup for free block with nearest size "
'Gradle','Gradle','Gradle',"//  This is a workaround for https://issues.gradle.org/browse/GRADLE-3324.   Somehow the ArrayList 'result' in `org.sonatype.aether.impl.internal.Utils#sortMetadataGeneratorFactories` ends up   being a list of nulls on windows and IBM's 1.6 JDK."
'Gradle','Gradle','Gradle',"//  TODO - binaries aren't an input to this rule, they're an input to the action "
'Gradle','Gradle','Gradle','/*  * Specifies how to build and where to place a native executable file. * * <p>TODO:HH resolve naming conflict with existing NativeExecutableSpec</p>  */'
'Gradle','Gradle','Gradle','//  This should be replaced by some stronger modelling and made open rather than hardcoding a set of source languages here '
'Gradle','Gradle','Gradle',"//  We moved the API back into internal, so this isn't really correct. "
'Gradle','Gradle','Gradle','//  TODO - refactor this action out so it can be unit tested '
'Gradle','Gradle','Gradle','//  TODO - error if there are unknowns? '
'Gradle','Gradle','Gradle','//  TODO:ADAM - using a UUID means we create a ClassLoader hierarchy for each daemon process we talk to. Instead, use the spec to decide whether to reuse a ClassLoader '
'Gradle','Gradle','Gradle','//  TODO - should supply and check for the same parameters as passed to reserveNewClient() '
'Gradle','Gradle','Gradle','//  TODO - should use the _install_ task for an executable '
'Gradle','Gradle','Gradle','//  Implement this if you need to specify individual toolchains via "org.gradle.integtest.versions" '
'Gradle','Gradle','Gradle','//  todo annotate as required '
'Gradle','Gradle','Gradle',"//  TODO: CC cannot enable this assertion because moduleSource is not serialized, so doesn't appear in the deserialized form  assert metadata.equals(forceRead);"
'Gradle','Gradle','Gradle',"//  todo An ExcludeRule is a value object but we don't enforce immutability for DefaultExcludeRule as strong as we   should (we expose the Map). We should provide a better API for ExcludeRule (I don't want to use unmodifiable Map).   As soon as DefaultExcludeRule is truly immutable, we don't need to create a new instance of DefaultExcludeRule."
'Gradle','Gradle','Gradle','//  production code should handle these exceptions more gracefully '
'Gradle','Gradle','Gradle',"//  TODO - this isn't quite right "
'Gradle','Gradle','Gradle',"//  The isEmpty check is not required, might look innocent, but Guava's performance bad for an empty immutable list   because it still creates an inner class for an iterator, which delegates to an Array iterator, which does... nothing.   so just adding this check has a significant impact because most components do not declare any capability "
'Gradle','Gradle','Gradle','//  TODO we are relying on the registration having established these links, we should be checking'
'Gradle','Gradle','Gradle',"// TODO SF add quotes to both formats (there will be *lots* of tests failing so I'm not sure if it is worth it). "
'Gradle','Gradle','Gradle','//  TODO(ew): Consider whether this belongs in BuildProgressArea or here '
'Gradle','Gradle','Gradle','//  TODO It would be better if these were added via a separate managed view, rather than hard coded. '
'Gradle','Gradle','Gradle',"//  Shouldn't really be here. Currently this goal is used by {@link #bindAllReferences} which also expects the subject to be bound "
'Gradle','Gradle','Gradle',"//  This doesn't work.   It used to because at the bottom of the hierarchy chain the object implemented methodMissing().   However, our normal “decorated” classes do not do this so it is not realistic. "
'Gradle','Gradle','Gradle','//  TODO: This returns the wrong public type for domain objects   created with the eager APIs or added directly to the container.   This can leak internal types.   We do not currently keep track of the type used when creating   a domain object (via create) or the type of the container when   a domain object is added directly (via add). '
'Gradle','Gradle','Gradle','//  TODO:LPTR What happens when the property has multiple accessors in the same role but with different type? '
'Gradle','Gradle','Gradle','//  TODO: Should not be ignoring DEPENDENCY_ATTRIBUTE modifications after resolve'
'Gradle','Gradle','Gradle','// TODO this should be a container of platforms '
'Gradle','Gradle','Gradle',"/*      * TODO - hack to avoid classloading issues. We should use org.gradle.util.TextUtil     *     * Currently we can't use it reliably because it causes CNF issues with cross version integration tests running against tooling api < 1.3.      */"
'Gradle','Gradle','Gradle','//  TODO: else, verify that the build definition is the same '
'Gradle','Gradle','Gradle','//  TODO - make this lazy '
'Gradle','Gradle','Gradle','//  TODO should this take Object? '
'Gradle','Gradle','Gradle','//  Used by the Kotlin-dsl base plugin   TODO - remove this '
'Gradle','Gradle','Gradle',"//  TODO - sources is not actual an input to binaries, it's an input to each binary"
'Gradle','Gradle','Gradle','//  TODO - mix in Groovy support using bytecode decoration instead   TODO - validate closure parameters to check they are within bounds'
'Gradle','Gradle','Gradle','// TODO this class attempts to mimic the behavior of the output of mvn help:effective-pom  instead of this class we should walk the maven project object model (instead of parsing the xml!)'
'Gradle','Gradle','Gradle','/*      * we have a name foo.bar and an import foo.foo. This means foo.bar is possibly     * foo.foo.bar rather than foo.bar. This means to cut at the dot in foo.bar and     * foo for import      */'
'Gradle','Gradle','Gradle','//  TODO - remove this once the above is removed '
'Gradle','Gradle','Gradle','//  This is a workaround for https://github.com/gradle/gradle-private/issues/1690'
'Gradle','Gradle','Gradle','/*  * TODO only here because Kotlin DSL uses this. Please remove once that is fixed.  */'
'Gradle','Gradle','Gradle','//  Hold the lock while creating the connection. Not generally good form.   In this instance, blocks other threads from creating the connection at the same time '
'Gradle','Gradle','Gradle','//  Currently retains strong references to types that are not loaded using a VisitableURLClassLoader   This is fine for JVM types, but a problem when a custom ClassLoader is used (which should probably be deprecated instead of supported) '
'Gradle','Gradle','Gradle',"// We might fail hard here on the assumption that something weird happened to the daemon.  However, since we haven't yet started running the build, we can recover by just trying again... "
'Gradle','Gradle','Gradle','//  todo: improve configuration of reports '
'Gradle','Gradle','Gradle','//  TODO: Fix tests that rely on this being set before we process arguments like this...'
'Gradle','Gradle','Gradle','//  TODO: turn into Set? '
'Gradle','Gradle','Gradle',"/*             There's a potential problem here in that DisconnectableInputStream reads from input in the background.            This won't automatically stop when the process is over. Therefore, if input is not closed then this thread            will run forever. It would be better to ensure that this thread stops when the process does.          */"
'Gradle','Gradle','Gradle','//  TODO - need to do a better job of routing messages when there are multiple endpoints. This is just going to forward all queued messages to the first   waiting endpoint, even if there are multiple waiting to do work '
'Gradle','Gradle','Gradle',"//  Create test suite component   TODO - Reuse logic from Swift*Plugin   TODO - component name and extension name aren't the same   TODO - should use `src/xctest/swift` as the convention?   Add the test suite and extension "
'Gradle','Gradle','Gradle',"//  Do not use this. It's here because some of the services this type needs are not easily accessed in certain cases and will be removed ay some point. Use one of the other methods instead "
'Gradle','Gradle','Gradle','//  TODO: should validate that clazz is of a non parameterized type'
'Gradle','Gradle','Gradle',"//  Workaround for when the task is given an input file that doesn't exist"
'Gradle','Gradle','Gradle','//  TODO: Figure out how to get rid of origin scope id in snapshot outputs step '
'Gradle','Gradle','Gradle','//  get rid of the ivy [] token, as [ ] are not valid URI characters '
'Gradle','Gradle','Gradle','//  todo remove this property once configuration can handle normal file system dependencies '
'Gradle','Gradle','Gradle',"//  This piece of ugliness copies the JAXP (ie XML API) provider, if any, from the system ClassLoader. Here's why:     1. When looking for a provider, JAXP looks for a service resource in the context ClassLoader, which is our isolated ClassLoader. If our classpath above does not contain a      provider, this returns null. If it does contain a provider, JAXP extracts the classname from the service resource.   2. If not found, JAXP looks for a service resource in the system ClassLoader. This happens to include all the application classes specified on the classpath. If the application      classpath does not contain a provider, this returns null. If it does contain a provider, JAXP extracts the implementation classname from the service resource.   3. If not found, JAXP uses a default classname   4. JAXP attempts to load the provider using the context ClassLoader. which is our isolated ClassLoader. This is fine if the classname came from step 1 or 3. It blows up if the      classname came from step 2.     So, as a workaround, locate and make visible XML parser classes from the system classloader in our isolated ClassLoader.     Note that in practise, this is only triggered when running in our tests "
